,user_id,display_name,reputation,view_count,answer_count,score,tags,title
7285,18749,Mike Trader,8504,365335,19,616,"['sql', 'sqlite', 'upsert']",SQLite - UPSERT *not* INSERT or REPLACE
7286,67258,Lloyd Powell,18121,483714,7,616,"['ruby-on-rails', 'ruby', 'exception', 'error-handling']","Begin, Rescue and Ensure in Ruby?"
7287,217476,Michael,11422,178147,4,616,"['git', 'rebase', 'git-filter-branch']",Change first commit of project with Git?
7288,267831,AP257,87039,568913,19,616,"['postgresql', 'sql-insert', 'upsert']",Postgres: INSERT if does not exist already
7289,1300737,Wingblade,9325,945883,21,616,"['javascript', 'regex', 'string']",How to remove all line breaks from a string
7290,448078,Mike,19434,589888,9,616,"['java', 'hibernate', 'jpa', 'orm']",JPA JoinColumn vs mappedBy
7291,1263783,Techie,44441,1623906,18,616,"['javascript', 'html', 'jquery', 'dom-events', 'jquery-events']",jQuery.click() vs onClick
7292,882932,Vincent,56753,901968,23,616,"['c++', 'c', 'file', 'stream']","Fastest way to check if a file exists using standard C++/C++11,14,17/C?"
7293,402081,Daniel Pe&#241;alba,30017,253136,8,616,"['git', 'merge', 'git-merge', 'rebase', 'git-rebase']",What&#39;s the difference between &#39;git merge&#39; and &#39;git rebase&#39;?
7294,3921350,xyz,6165,486948,36,616,"['javascript', 'redux', 'store', 'redux-store']",How to reset the state of a Redux store?
7295,20,Tom,15287,442459,10,615,"['javascript', 'arrays', 'object']",Most efficient way to convert an HTMLCollection to an Array
7296,42484,Greg,10220,234910,4,615,"['c#', 'variables', 'naming', 'specifications', 'reserved-words']",What does the @ symbol before a variable name mean in C#?
7297,128398,Sinan,11385,436782,20,615,"['javascript', 'jquery', 'jquery-events', 'right-click']",How to distinguish between left and right mouse click with jQuery
7298,213568,mysqllearner,13393,1551143,14,615,"['php', 'http', 'curl', 'http-post']","PHP, cURL, and HTTP POST example?"
7299,276640,kusanagi,14188,526949,23,615,"['php', 'arrays', 'insert']",Insert new item in array on any position in PHP
7300,135318,Daniel T.,36662,235140,5,400,"['c#', 'reflection', 'types', 'subclass']",How do I check if a type is a subtype OR the type of an object?
7301,346949,kaushik,5469,1113542,19,400,"['python', 'newline']",Writing string to a file on a new line every time
7302,357556,Jan,9287,330595,4,400,"['java', 'dependency-injection', 'jakarta-ee', 'cdi', 'jsr299']",Why use @PostConstruct?
7303,264795,MacMac,33644,1560512,35,400,"['javascript', 'arrays']",How to get the first element of an array?
7304,3381,Ben Scheirman,40311,339482,18,400,"['git', 'git-submodules']",No submodule mapping found in .gitmodule for a path that&#39;s not a submodule
7305,190612,Scaraffe,4851,337267,7,400,"['python', 'class', 'object', 'terminology', 'self']",Difference between &#39;cls&#39; and &#39;self&#39; in Python classes?
7306,420661,mateusmaso,7523,200811,1,400,"['sql', 'postgresql', 'nullable']",How to change a PG column to NULLABLE TRUE?
7307,270556,Izz ad-Din Ruhulessin,5865,322217,31,400,"['python', 'dictionary', 'syntax', 'attributes']",Accessing dict keys like an attribute?
7308,84201,Jitendra Vyas,146403,557885,7,400,"['css', 'css-selectors', 'pseudo-element', 'pseudo-class']",How can I write a &#39;:hover&#39; condition for &#39;a:before&#39; and &#39;a:after&#39;?
7309,468017,medk,9113,652814,47,400,"['javascript', 'date', 'time', 'date-format', 'time-format']",JavaScript seconds to time string with format hh:mm:ss
7310,150571,fat,4838,343145,9,400,"['git', 'git-submodules']",Update a submodule to the latest commit
7311,1347435,SoldierCorp,7490,755782,32,400,"['php', 'database', 'laravel', 'eloquent']",Get the Last Inserted Id Using Laravel Eloquent
7312,1901571,Giffo,4131,337814,17,400,['node.js'],Node.js: what is ENOSPC error and how to solve?
7313,2570500,mibbit,4831,922806,27,400,"['express', 'cors', 'meanjs']",Request header field Access-Control-Allow-Headers is not allowed by itself in preflight response
7314,4830460,iamdeit,5215,335158,6,400,"['bash', 'docker', 'shell', 'dockerfile', 'alpine-linux']",Docker: How to use bash with an Alpine based docker image?
7315,4977957,VSO,11428,617073,4,400,"['date', 'typescript']",How do I express a date type in TypeScript?
7316,4977957,VSO,11428,617073,4,400,"['date', 'typescript']",How do I express a date type in TypeScript?
7317,11755,dagda1,25537,603541,16,399,"['ruby', 'string-concatenation']",String concatenation in Ruby
7318,19746,Piskvor left the building,90950,243631,22,399,"['internet-explorer', 'cookies', 'privacy', 'p3p']",Cookie blocked/not saved in IFRAME in Internet Explorer
7319,92682,Jaelebi,5689,412127,8,399,"['bash', 'unix', 'cut']",Use space as a delimiter with cut command
7320,573,abyx,68574,89487,4,399,"['python', 'exception']",Why return NotImplemented instead of raising NotImplementedError
7321,33264,MatthewMartin,31987,503071,21,399,"['sql-server', 'tsql', 'sql-server-2000']",How do I generate a random number for each row in a T-SQL select?
7322,263960,Alex,6397,843339,14,399,"['php', 'mysql']",PHP date() format when inserting into datetime in MySQL
7323,263109,Oren_H,4299,307873,9,399,"['python', 'subprocess', 'popen']",Python subprocess/Popen with a modified environment
7324,169754,Roberto Aloi,30420,1157528,20,399,"['php', 'foreach']",Invalid argument supplied for foreach()
7325,158002,exupero,8996,244343,5,399,"['python', 'sql', 'django', 'django-queryset']",Getting the SQL from a Django QuerySet
7326,427499,Coderama,10960,148162,2,399,"['git', 'console']",How to search in commit messages using command line?
7327,57731,Makach,7345,360536,9,399,"['c#', 'wpf', 'messagebox']",Is there a MessageBox equivalent in WPF?
7328,375569,AJ00200,15807,768252,12,399,"['python', 'json', 'dictionary', 'serialization']",Convert a python dict to a string and back
7329,388473,Registered User,8516,491120,21,399,"['javascript', 'contextmenu', 'right-click']",How to add a custom right-click menu to a webpage?
7330,246856,JBWhitmore,11226,445617,23,399,"['pdf', 'imagemagick']",Convert PDF to image with high resolution
7331,575090,tommi,6823,159253,8,399,"['objective-c', 'compiler-errors', 'objective-c-blocks']",Assign a variable inside a Block to a variable outside a Block
7332,978461,Adam Varhegyi,12033,340613,20,399,"['android', 'android-layout']",How to set layout_gravity programmatically?
7333,669020,ksol,11685,129648,5,399,['git'],Update git commit author date when amending
7334,380745,Yahoo-Me,4853,208626,34,399,"['function', 'callback', 'language-agnostic', 'terminology']",How to explain callbacks in plain english? How are they different from calling one function from another function?
7335,952129,Said Kaldybaev,9190,158436,12,399,"['git', 'gitignore']",git still shows files as modified after adding to .gitignore
7336,1265960,Hakim,10790,632141,11,399,"['bash', 'shell', 'grep']",How to check if a file contains a specific string using Bash
7337,702185,Paweł Szymański,7412,483455,7,399,"['angularjs', 'angularjs-ng-repeat', 'angularjs-ng-click']",Adding parameter to ng-click function inside ng-repeat doesn&#39;t seem to work
7338,476660,Grofit,17363,276352,20,399,"['node.js', 'directory']",Get all directories within directory nodejs
7339,18852,Senthil Kumaran,53780,275630,7,399,['git'],"In Git, what is the difference between origin/master vs origin master?"
7340,1830313,filipp.kowalski,5445,752095,5,399,"['macos', 'java']",What is path of JDK on Mac ?
7341,2266042,John Crawford,9476,830227,15,399,"['php', 'wordpress', 'chmod']",Correct file permissions for WordPress
7342,269396,Mahks,6241,263222,6,399,"['css', 'flexbox']",How to justify a single flexbox item (override justify-content)
7343,4392705,StevenZ,6873,355695,44,399,"['ios', 'swift', 'uitextview', 'placeholder']",Add placeholder text inside UITextView in Swift?
7344,1219368,dragonmnl,14086,777968,19,399,"['angular', 'typescript']",How do I pass data to Angular routed components?
7345,959306,jeffery_the_wind,16418,767787,18,399,"['python', 'pip', 'anaconda', 'environment']",Using Pip to install packages to Anaconda Environment
7346,4928642,Qwertiy,18929,338354,8,399,['typescript'],Exclude property from type
7347,1694,Eli Courtwright,182827,644710,11,398,['windows'],Really killing a process in Windows
7348,13238,David Laing,7575,340356,14,398,"['php', 'javascript', 'escaping', 'newline']",Pass a PHP string to a JavaScript variable (and escape newlines)
7349,15842,Gregg Lind,20420,1022989,14,398,"['python', 'unicode', 'utf-8', 'io']",Unicode (UTF-8) reading and writing to files in Python
7350,73894,adam,6522,587899,15,398,"['javascript', 'firefox']","JavaScript open in a new window, not tab"
7351,47775,Nick Bolton,37674,361617,16,398,"['c++', 'reference', 'c++-faq']",Is the practice of returning a C++ reference variable evil?
7352,134046,Faken,11112,339896,23,398,"['c++', 'for-loop', 'break', 'nested-loops']",Can I use break to exit multiple nested &#39;for&#39; loops?
7353,165716,Prem,15591,80123,10,398,"['javascript', 'syntax', 'anonymous-function']",Explain the encapsulated anonymous function syntax
7354,234435,chrisg,39757,624067,16,398,"['python', 'path']",Why doesn&#39;t os.path.join() work in this case?
7355,139423,DarkAnt,4003,524516,9,398,"['python', 'pandas', 'matplotlib', 'seaborn']",How to invert the x or y axis
7356,50979,13ren,11729,56374,5,398,"['git', 'git-rebase', 'git-commit', 'git-rewrite-history', 'git-amend']",Edit the root commit in Git?
7357,340711,Marcelo A,4691,140832,12,398,['git'],Export a stash to another computer
7358,441459,pkumar,4743,354176,6,398,"['python', 'python-3.x', 'input']",What&#39;s the difference between `raw_input()` and `input()` in Python 3?
7359,498624,Chev,58027,486885,10,398,"['c#', 'asp.net', 'asp.net-mvc', 'razor']",How to get current page URL in MVC 3
7360,145574,pstanton,34377,369275,10,398,"['postgresql', 'psql']",psql - save results of command to a file
7361,211983,tipu,9394,650003,8,398,['python'],"&#39;too many values to unpack&#39;, iterating over a dict. key=&gt;string, value=&gt;list"
7362,690338,badcoder,3554,799117,11,398,"['java', 'arrays', 'copy']",Make copy of an array
7363,761487,zvzej,6226,307954,18,398,"['android', 'android-webview']",How to go back to previous page if back button is pressed in WebView?
7364,471136,pathikrit,32122,186889,4,398,"['java', 'refactoring', 'intellij-idea', 'code-metrics', 'code-inspection']",How to use IntelliJ IDEA to find all unused code?
7365,1186505,junichiro,5132,341623,17,398,"['c#', 'unit-testing', 'mstest']",Unit testing private methods in C#
7366,209512,neuromancer,52987,622780,8,398,"['json', 'node.js', 'express']",How do I consume the JSON POST data in an Express application
7367,1165054,Nebide Yildiz,4001,240948,5,398,"['nuget', 'nuget-package']",How can I install an older version of a package via NuGet?
7368,1072179,Jason Griffin,4043,183265,12,398,"['git', 'node.js', 'heroku', 'npm', 'gitignore']",Should I check in folder &quot;node_modules&quot; to Git when creating a Node.js app on Heroku?
7369,448232,Robin Maben,21840,322531,12,398,"['javascript', 'function', 'optional-parameters', 'named-parameters']",Is there a way to provide named parameters in a function call in JavaScript?
7370,998549,Moozy,4627,579765,2,398,"['javascript', 'jquery', 'date', 'time']",Get first and last date of current month with JavaScript or jQuery
7371,1024927,Ryan Yiada,4689,473378,13,398,"['javascript', 'gruntjs']",What is causing this error - &quot;Fatal error: Unable to find local grunt&quot;
7372,899530,SB2055,11992,334307,19,398,"['.net', 'entity-framework', 'foreign-keys', 'ef-code-first', 'entity-framework-4']",Introducing FOREIGN KEY constraint may cause cycles or multiple cascade paths - why?
7373,2186160,rwolst,12724,457525,40,398,"['macos', 'dylib', 'dyld', 'otool', 'install-name-tool']",dyld: Library not loaded ... Reason: Image not found
7374,1215724,Trikaldarshiii,11044,214487,4,398,"['javascript', 'google-maps-api-3']",Center/Set Zoom of Map to cover all visible Markers?
7375,718341,Matt Rowles,7601,387766,12,398,"['unicode', 'markdown', 'directory-structure']",Print Directory &amp; File Structure with icons for representation in Markdown
7376,1012181,user1012181,8540,1079235,10,398,"['html', 'css', 'twitter-bootstrap', 'twitter-bootstrap-3', 'vertical-alignment']",How to vertically center a container in Bootstrap?
7377,1305516,David says Reinstate Monica,18749,345956,19,398,"['java', 'intellij-idea', 'compilation', 'javac', 'intellij-13']",Error:java: invalid source release: 8 in Intellij. What does it mean?
7378,2890610,lesssugar,15149,398494,20,398,"['php', 'html', 'laravel', 'laravel-blade']",Displaying HTML with Blade shows the HTML code
7379,1232087,nam,21195,449102,19,398,"['c#', 'asp.net-core', 'entity-framework-core', '.net-core', 'visual-studio-2015']",How to unapply a migration in ASP.NET Core with EF Core
7380,24806,Simon Howard,8969,121040,36,397,"['vim', 'emacs', 'ide']",Why should I use an IDE?
7381,20074,Ken,76096,1158260,29,397,"['linux', 'command-line', 'absolute-path', 'ls']",How can I generate a list of files with their absolute path in Linux?
7382,82,xyz,26944,154803,31,397,"['c#', 'switch-statement', 'system.type']",Is there a better alternative than this to &#39;switch on type&#39;?
7383,32137,Aaron Longwell,8143,181130,7,397,"['ruby-on-rails', 'rails-routing', 'helpermethods']",Can Rails Routing Helpers (i.e. mymodel_path(model)) be Used in Models?
7384,2039,GavinR,6024,153939,11,397,"['php', 'codeigniter', 'authentication']",How should I choose an authentication library for CodeIgniter?
7385,23903,dsimcha,66978,124017,17,397,"['java', 'language-design', 'unsigned', 'integer']",Why doesn&#39;t Java support unsigned ints?
7386,65230,Ascalonian,14239,819214,11,397,"['sql-server', 'tsql', 'type-conversion', 'alter-table']",How do you change the datatype of a column in SQL Server?
7387,79849,cflewis,7231,116761,18,397,"['svn', 'git', 'git-svn']",Pushing an existing Git repository to SVN
7388,79849,cflewis,7231,116761,18,397,"['svn', 'git', 'git-svn']",Pushing an existing Git repository to SVN
7389,37422,Evan,5835,401836,24,397,['vim'],How do I run a terminal inside of Vim?
7390,193909,JamesBrownIsDead,4463,367221,8,397,"['c#', 'string', 'equals']",Why would you use String.Equals over ==?
7391,198729,user198729,60824,362579,12,397,"['javascript', 'arrays']",How to remove element from an array in JavaScript?
7392,238306,SARAVAN,14271,483381,8,397,"['html', 'button', 'tooltip']",Tooltips for Button elements
7393,119772,Suraj Chandran,24315,199114,5,397,"['java', 'json', 'comparison', 'gson', 'jackson']",Jackson Vs. Gson
7394,406689,The Coder,3973,123294,7,397,"['linux', 'bash', 'unix', 'command']",How can I recall the argument of the previous bash command?
7395,450155,asker,3995,496384,22,397,"['java', 'http', 'httpserver']",Simple HTTP server in Java using only Java SE API
7396,432539,elcool,5971,756127,12,397,"['java', 'arrays', 'file', 'io', 'inputstream']",byte[] to file in Java
7397,596781,Kerrek SB,458750,49088,0,397,"['c++', 'templates', 'c++11', 'operator-overloading', 'pretty-print']",Pretty-print C++ STL containers
7398,51789,Chris K,11856,292402,14,397,"['git', 'diff', 'git-diff']",How to diff one file to an arbitrary version in Git?
7399,461294,vich,11816,138052,31,397,"['ruby-on-rails', 'ruby-on-rails-3', 'devise', 'routes']",No route matches &quot;/users/sign_out&quot; devise rails 3
7400,240759,demonchand,10951,398281,48,956,"['ruby-on-rails', 'ruby-on-rails-3', 'postgresql', 'rails-postgresql', 'pg']",Can&#39;t find the &#39;libpq-fe.h header when trying to install pg gem
7401,164747,Major Major,9986,371307,25,955,"['python', 'unit-testing']",Running unittest with typical test directory structure
7402,69738,daustin777,12308,1044585,14,955,"['git', 'git-track']",How do I remove version tracking from a project cloned from git?
7403,477451,Mansoor Siddiqui,20611,629592,10,955,"['linux', 'bash', 'shell', 'unix', 'diff']","Given two directory trees, how can I find out which files differ by content?"
7404,4111710,Hobbyist,15658,495121,25,955,"['java', 'intellij-idea', 'java-8']",Error:java: javacTask: source release 8 requires target release 1.8
7405,35364,hasen,159821,1457333,12,954,"['linux', 'bash', 'scripting', 'heredoc']",How does &quot;cat &lt;&lt; EOF&quot; work in bash?
7406,1150778,qazwsx,24836,584316,13,954,"['git', 'directory', 'rename']","In a Git repository, how to properly rename a directory?"
7407,244394,user244394,13008,2328247,15,954,"['javascript', 'jquery', 'twitter-bootstrap']",How to open a Bootstrap modal window using jQuery?
7408,10703,Benoit,37302,276380,11,953,"['c++', 'c', 'undefined-behavior', 'strict-aliasing', 'type-punning']",What is the strict aliasing rule?
7409,367641,Ben,12855,353047,15,953,"['css', 'google-chrome', 'browser', 'google-chrome-devtools']",See :hover state in Chrome Developer Tools
7410,2474820,AfBu,9649,945707,34,953,['visual-studio-code'],Multiline editing in Visual Studio Code
7411,614112,Chris,53290,356016,12,953,"['visual-studio-code', 'configuration']",How do I hide certain files from the sidebar in Visual Studio Code?
7412,3118684,Remi Sture,11466,615853,26,953,"['javascript', 'reactjs']",How do I conditionally add attributes to React components?
7413,27929,johnstok,95082,918966,18,952,['javascript'],How to list the properties of a JavaScript object?
7414,3218,Skrud,11414,988017,7,952,"['windows', 'command-line', 'process', 'cmd', 'exit-code']",How do I get the application exit code from a Windows command line?
7415,527710,Anshul,9521,573707,7,952,"['git', 'git-merge', 'git-merge-conflict']",How to undo a git merge with conflicts
7416,867549,TravisVOX,19572,1749970,18,952,"['python', 'pandas', 'dataframe', 'performance', 'delete-row']",Deleting DataFrame row in Pandas based on column value
7417,2535,Mike Wills,20799,648864,26,951,"['c#', '.net', 'email', 'smtp', 'gmail']",Sending email in .NET through Gmail
7418,17693,Matt,82621,1250789,10,951,"['python', 'string', 'hex']",Convert hex string to integer in Python
7419,29964,user29964,15630,819850,37,951,"['c#', 'enums']",String representation of an Enum
7420,1622847,lolski,15785,627930,19,951,"['javascript', 'node.js', 'npm', 'package', 'package-managers']",How to list npm user-installed packages
7421,20126,Amr Elgarhy,65542,927233,19,950,"['javascript', 'arrays', 'declaration']",What’s the difference between &quot;Array()&quot; and &quot;[]&quot; while declaring a JavaScript array?
7422,141822,concept47,29577,304480,16,950,"['git', 'git-gui']",How do I remove files saying &quot;old mode 100755 new mode 100644&quot; from unstaged changes in Git?
7423,763600,William Sham,12615,777500,21,950,"['javascript', 'onclick', 'addeventlistener']",addEventListener vs onclick
7424,558699,Ben,14350,502490,7,950,"['git', 'githooks', 'git-commit']",Skip Git commit hooks
7425,1148973,rshea0,11409,1380779,22,950,"['javascript', 'html', 'html5-audio']",How to play audio?
7426,1112656,ipegasus,14566,625098,10,950,"['python', 'django', 'pytz']",Is there a list of Pytz Timezones?
7427,986,Mark Ingram,70921,833700,22,949,"['c#', 'datetime', 'unix', 'epoch', 'data-conversion']",How can I convert a Unix timestamp to DateTime and vice versa?
7428,986,Mark Ingram,70921,833700,22,949,"['c#', 'datetime', 'unix', 'epoch', 'data-conversion']",How can I convert a Unix timestamp to DateTime and vice versa?
7429,1337871,Naftaly,13140,1078552,10,949,"['bash', 'parameter-passing', 'command-line-arguments']",Check number of arguments passed to a Bash script
7430,117069,RCIX,38187,704338,17,948,"['c#', '.net', 'string', 'split']",split a string on newlines in .NET
7431,23199,p.campbell,97696,715879,12,948,"['javascript', 'string']",Strip all non-numeric characters from string in JavaScript
7432,28004,balexandre,72744,1449919,40,948,"['windows', 'git', 'credentials']",Remove credentials from Git
7433,28004,balexandre,72744,1449919,40,948,"['windows', 'git', 'credentials']",Remove credentials from Git
7434,47154,criddell,14149,627514,8,947,"['c++', 'struct', 'typedef']",Difference between &#39;struct&#39; and &#39;typedef struct&#39; in C++?
7435,187606,Pekka,438631,2578370,17,947,"['windows', 'powershell', 'scripting']",How to run a PowerShell script
7436,376947,Alex,65192,1145554,21,946,"['javascript', 'jquery', 'css']",How can I remove a style added with .css() function?
7437,39321,Svish,150606,333706,7,946,"['http', 'http-headers']",Are HTTP headers case-sensitive?
7438,24109,Matt Roberts,26061,655997,43,946,"['amazon-web-services', 'authentication', 'ssh', 'amazon-ec2', 'permissions']",&quot;UNPROTECTED PRIVATE KEY FILE!&quot; Error using SSH into Amazon EC2 Instance (AWS)
7439,114916,Alex,75273,739124,25,945,"['c#', 'unit-testing', 'mstest', 'assert', 'vs-unit-testing-framework']",How do I use Assert to verify that an exception has been thrown with MSTest?
7440,125512,Manjot,11006,1077314,13,945,"['sql-server', 'tsql', 'join', 'sql-update']",Update a table using JOIN in SQL Server?
7441,280454,Karan,11369,430323,19,945,"['machine-learning', 'neural-network', 'artificial-intelligence', 'backpropagation']",What is the role of the bias in neural networks?
7442,471628,RichW,10532,602062,19,945,"['javascript', 'object', 'properties']",Accessing an object property with a dynamically-computed name
7443,778037,JustMe,9923,564178,28,945,"['android', 'textview', 'styles']","How to set TextView textStyle such as bold, italic"
7444,198128,Industrial,40760,1079322,73,945,"['javascript', 'arrays', 'split']",Split array into chunks
7445,5156,Hagelin,16279,324471,21,944,"['xcode', 'git', 'macos', 'version-control', 'gitignore']",Git ignore file for Xcode projects
7446,178021,Neil Baldwin,9479,1040403,15,944,['grep'],Can grep show only words that match search pattern?
7447,1066850,Eden Crow,13862,1440722,12,944,"['python', 'python-3.x', 'unicode', 'file-io', 'decode']",UnicodeDecodeError: &#39;charmap&#39; codec can&#39;t decode byte X in position Y: character maps to &lt;undefined&gt;
7448,5486494,El houcine bougarfaoui,34997,1222788,21,944,"['angular', 'if-statement', 'angular-template']",How can I use &quot;*ngIf else&quot;?
7449,89054,Russ Clark,13180,1238609,28,943,"['c#', '.net', 'configuration', 'appsettings']",Reading settings from app.config or web.config in .NET
7450,5441,Darryl Hein,141303,746589,5,942,"['bash', 'arrays']",Add a new element to an array without specifying the index in Bash
7451,504712,Indhu,9726,854233,35,942,"['android', 'pixel', 'resolution', 'dpi']",Converting pixels to dp
7452,1560238,beets,9939,1366199,22,942,"['python', 'pandas', 'printing', 'column-width']",How do I expand the output display to see more columns of a Pandas DataFrame?
7453,645251,tjmehta,27777,557714,28,942,"['xcode', 'macos', 'npm', 'npm-install', 'command-line-tool']",xcode-select active developer directory error
7454,7049,Paul Osborne,4954,516915,31,941,"['c', 'unit-testing', 'testing', 'embedded']",Unit Testing C Code
7455,56679,chillitom,24518,887923,31,941,"['sql', 'sql-server', 'tsql']",How can I list all foreign keys referencing a given table in SQL Server?
7456,2629036,Filip Dobrovoln&#253;,9613,905374,30,941,"['ssh', 'verification', 'ipa', 'man-in-the-middle']",ssh remote host identification has changed
7457,224636,xorpower,17587,1476201,25,941,"['sql', 'sql-server', 'database', 'sql-server-2008', 'azure-sql-database']",Reset identity seed after deleting records in SQL Server
7458,409,Brian Deacon,21054,552529,22,940,"['eclipse', 'formatting', 'tabs', 'whitespace']",How do I change Eclipse to use spaces instead of tabs?
7459,299408,Joshua Enfield,17352,544509,11,940,"['bash', 'heredoc']",How can I write a heredoc to a file in Bash script?
7460,1819891,eshellborn,10967,1070095,24,940,"['css', 'google-chrome']",Remove blue border from css custom-styled button in Chrome
7461,1819891,eshellborn,10967,1070095,24,940,"['css', 'google-chrome']",Remove blue border from css custom-styled button in Chrome
7462,165673,Yarin,169271,622185,6,939,"['git', 'git-init']",Is there a command to undo git init?
7463,279194,Ian Fiske,10392,1302149,11,939,"['python', 'matplotlib', 'jupyter-notebook', 'ipython', 'data-visualization']",How to make IPython notebook matplotlib plot inline
7464,279194,Ian Fiske,10392,1302149,11,939,"['python', 'matplotlib', 'jupyter-notebook', 'ipython', 'data-visualization']",How to make IPython notebook matplotlib plot inline
7465,75500,Shimmy Weitzhandler,100534,3114607,27,938,"['css', 'html', 'alignment', 'center']",How to align a &lt;div&gt; to the middle (horizontally/width) of the page
7466,21005,Mnementh,49925,1173668,22,938,"['java', 'garbage-collection', 'out-of-memory', 'heap-memory']",Error java.lang.OutOfMemoryError: GC overhead limit exceeded
7467,514612,Kohan95,9789,1395142,30,938,"['git', 'gitignore']",How to ignore certain files in Git
7468,1426227,cassiomolin,120728,587609,21,938,"['java', 'java-8', 'java-stream']",What&#39;s the difference between map() and flatMap() methods in Java 8?
7469,548167,jshree,9451,1203427,51,937,"['java', 'json', 'data-binding', 'jackson']","Jackson with JSON: Unrecognized field, not marked as ignorable"
7470,36680,MikeN,44329,631803,17,936,"['python', 'django', 'django-models', 'django-queryset']",How do I do a not equal in Django queryset filtering?
7471,114066,Janusz,185663,903288,38,936,"['android', 'android-layout', 'titlebar']",How to hide the title bar for an Activity in XML with existing custom theme
7472,131055,&#193;rv&#237;ztűrő t&#252;k&#246;rf&#250;r&#243;g&#233;p,16426,934389,33,935,"['javascript', 'timezone']",Getting the client&#39;s time zone (and offset) in JavaScript
7473,420840,zjm1126,34026,680297,24,935,"['python', 'pip', 'mysql-python']",pip install mysql-python fails with EnvironmentError: mysql_config not found
7474,734984,Renato Dinhani,34279,1975000,29,935,"['r', 'dataframe']",How do I replace NA values with zeros in an R dataframe?
7475,223863,Exitos,28902,384235,28,935,"['javascript', 'iife']",What is the (function() { } )() construct in JavaScript?
7476,9279156,Paresh Maniyar,9550,339553,23,935,"['javascript', 'reactjs', 'npm', 'npx']",Difference between npx and npm?
7477,61029,phairoh,10415,1550461,18,934,"['javascript', 'jquery', 'asp.net', 'html-select']",Change the selected value of a drop-down list with jQuery
7478,14799,Daniel H,9725,372282,30,934,['python'],How do I detect whether a variable is a function?
7479,34548,Slee,27110,1082252,13,934,"['git', 'version-control', 'git-merge']",Get changes from master into branch in Git
7480,48427,mmoris,9840,263106,6,933,"['makefile', 'gnu-make']","What is the difference between the GNU Makefile variable assignments =, ?=, := and +=?"
7481,62701,Thomas G Henry,10768,1002371,12,933,"['mysql', 'insert']",&quot;INSERT IGNORE&quot; vs &quot;INSERT ... ON DUPLICATE KEY UPDATE&quot;
7482,38765,Andrew Grimm,77091,411099,9,933,"['git', 'git-submodules']",How to change the remote repository for a git submodule?
7483,1368904,Ken M. Haggerty,24304,1322596,33,933,"['macos', 'git', 'change-password']",How do I update the password for Git?
7484,1890537,thinker3,12511,631583,19,933,"['arrays', 'swift', 'enumeration']",How to iterate a loop with index and element in Swift
7485,90777,lfaraone,49114,837565,25,932,"['python', 'iteration']",How to remove items from a list while iterating?
7486,11238,Randy Sugianto &#39;Yuku&#39;,70403,632880,19,932,"['string', 'go', 'string-concatenation']",How to efficiently concatenate strings in go
7487,581476,Mehdi Hadeli,9645,714309,6,932,"['c#', '.net', 'arrays', 'stream']",How do I convert struct System.Byte byte[] to a System.IO.Stream object in C#?
7488,1785,Landon Kuhn,75365,1230407,12,932,"['java', 'string', 'char', 'type-conversion']",How to convert a char to a String?
7489,1031791,MaiaVictor,50258,565538,38,932,"['node.js', 'colors', 'console']",How to change node.js&#39;s console font color?
7490,109,Kalid,22008,775320,22,931,"['c#', '.net', 'sorting', 'dictionary']",How do you sort a dictionary by value?
7491,2361,Jakub Šturc,34873,213315,7,931,"['.net', 'assemblies', 'attributes']","What are differences between AssemblyVersion, AssemblyFileVersion and AssemblyInformationalVersion?"
7492,114298,F&#225;bio Antunes,16844,1889985,22,931,"['css', 'background']",Stretch and scale a CSS image in the background - with CSS only
7493,1098278,user1098278,9327,1325085,31,931,"['html', 'css', 'css-position', 'centering']",How to center a &quot;position: absolute&quot; element
7494,1099991,Marco,10153,1982030,10,931,['bash'],Read a file line by line assigning the value to a variable
7495,40909,Josh Arenberg,9818,2162674,26,930,"['python', 'file', 'list', 'file-io', 'newline']","Writing a list to a file with Python, with newlines"
7496,337249,zerodx,9321,1038044,13,930,"['python', 'string', 'list']",Remove empty strings from a list of strings
7497,246162,Z Douglas,9411,425608,4,930,"['bash', 'environment-variables', 'dollar-sign']",What are the special dollar sign shell variables?
7498,12950,tvanfosson,520154,275826,15,929,"['unit-testing', 'mocking', 'language-agnostic', 'terminology', 'definition']","What&#39;s the difference between faking, mocking, and stubbing?"
7499,9022,wojo,10801,338678,22,929,"['git', 'version-control']",Is there a way to get the git root directory in one command?
7500,3459770,jiten,4935,421005,11,479,"['node.js', 'express', 'body-parser']",What does body-parser do with express?
7501,2975,Glenn Slaven,33410,677306,18,478,"['c#', '.net', 'sql', 'linq-to-sql', 'join']",What is the syntax for an inner join in LINQ to SQL?
7502,4316,dmanxiii,51003,214052,12,478,"['sql', 'join']",Explicit vs implicit SQL joins
7503,23341,Jonathan,31858,266923,20,478,"['asp.net', 'asp.net-mvc', 'image', 'controller']",Can an ASP.NET MVC controller return an Image?
7504,445016,Liam,7612,612687,26,478,"['windows', 'tail']",A Windows equivalent of the Unix tail command
7505,8973,Mason,8667,555122,35,478,"['java', 'html', 'regex', 'parsing']",Remove HTML tags from a String
7506,11135,bovium,2869,133120,150,478,"['c#', '.net', 'open-source', 'extension-methods']",What are your favorite extension methods for C#? (codeplex.com/extensionoverflow)
7507,40145,Ove S,5065,245064,9,478,['windows'],Is there a /dev/null on Windows?
